ts,val,sid
2022-03-02 10:55:51.351351351+00:00,0.7237335589562829,S05
2022-03-02 10:58:44.324324324+00:00,0.735846382822908,S05
2022-03-02 11:01:37.297297297+00:00,0.7480010162201365,S05
2022-03-02 11:04:30.270270270+00:00,0.7601955353449833,S05
2022-03-02 11:07:23.243243243+00:00,0.7724280100814596,S05
2022-03-02 11:10:16.216216216+00:00,0.7846965043060599,S05
2022-03-02 11:13:09.189189189+00:00,0.7969990761942123,S05
2022-03-02 11:16:02.162162162+00:00,0.809333778527623,S05
2022-03-02 11:18:55.135135135+00:00,0.8216986590024756,S05
2022-03-02 11:21:48.108108108+00:00,0.8340917605384393,S05
2022-03-02 11:24:41.081081081+00:00,0.8465111215884283,S05
2022-03-02 11:27:34.054054054+00:00,0.8589547764490713,S05
2022-03-02 11:30:27.027027027+00:00,0.8714207555718374,S05
2022-03-02 11:33:19.999999999+00:00,0.8838348558501468,S05
2022-03-02 11:36:12.972972972+00:00,0.8963394605015448,S05
2022-03-02 11:39:05.945945945+00:00,0.9088604722668975,S05
2022-03-02 11:41:58.918918918+00:00,0.9213959093538292,S05
2022-03-02 11:44:51.891891891+00:00,0.9339437876867612,S05
2022-03-02 11:47:44.864864864+00:00,0.9465021212209508,S05
2022-03-02 11:50:37.837837837+00:00,0.959068922256831,S05
2022-03-02 11:53:30.810810810+00:00,0.9716422017546213,S05
2022-03-02 11:56:23.783783783+00:00,0.9842199696491503,S05
2022-03-02 11:59:16.756756756+00:00,0.9968002351648315,S05
2022-03-02 12:02:09.729729729+00:00,1.0093810071307643,S05
2022-03-02 12:05:02.702702702+00:00,1.0219602942958874,S05
2022-03-02 12:07:55.675675675+00:00,1.0345361056441493,S05
2022-03-02 12:10:48.648648648+00:00,1.0471064507096426,S05
2022-03-02 12:13:41.621621621+00:00,1.0596693398916481,S05
2022-03-02 12:16:34.594594594+00:00,1.0722227847695442,S05
2022-03-02 12:19:27.567567567+00:00,1.084764798417528,S05
2022-03-02 12:22:20.540540540+00:00,1.097293395719102,S05
2022-03-02 12:25:13.513513513+00:00,1.1098065936812704,S05
2022-03-02 12:28:06.486486486+00:00,1.1223024117484077,S05
2022-03-02 12:30:59.459459459+00:00,1.1347788721157275,S05
2022-03-02 12:33:52.432432432+00:00,1.1472340000423313,S05
2022-03-02 12:36:45.405405405+00:00,1.1596658241637607,S05
2022-03-02 12:39:38.378378378+00:00,1.172072376804024,S05
2022-03-02 12:42:31.351351351+00:00,1.1844516942870291,S05
2022-03-02 12:45:24.324324324+00:00,1.1968018172473942,S05
2022-03-02 12:48:17.297297297+00:00,1.2091207909405683,S05
2022-03-02 12:51:10.270270270+00:00,1.2214066655522224,S05
2022-03-02 12:54:03.243243243+00:00,1.2336574965068632,S05
2022-03-02 12:56:56.216216216+00:00,1.245871344775614,S05
2022-03-02 12:59:49.189189189+00:00,1.2580462771831171,S05
2022-03-02 13:02:42.162162162+00:00,1.2701803667135168,S05
2022-03-02 13:05:35.135135135+00:00,1.2822716928154567,S05
2022-03-02 13:08:28.108108108+00:00,1.294318341706062,S05
2022-03-02 13:11:21.081081081+00:00,1.30631840667385,S05
2022-03-02 13:14:14.054054054+00:00,1.3182699883805145,S05
2022-03-02 13:17:07.027027027+00:00,1.3301711951615522,S05
2022-03-02 13:19:59.999999999+00:00,1.3419518060455533,S05
2022-03-02 13:22:52.972972972+00:00,1.3537469384590504,S05
2022-03-02 13:25:45.945945945+00:00,1.3654860807498008,S05
2022-03-02 13:28:38.918918918+00:00,1.377167374877648,S05
2022-03-02 13:31:31.891891891+00:00,1.3887889719584852,S05
2022-03-02 13:34:24.864864864+00:00,1.4003490325568946,S05
2022-03-02 13:37:17.837837837+00:00,1.4118457269772924,S05
2022-03-02 13:40:10.810810810+00:00,1.4232772355535208,S05
2022-03-02 13:43:03.783783783+00:00,1.4346417489368661,S05
2022-03-02 13:45:56.756756756+00:00,1.4459374683824346,S05
2022-03-02 13:48:49.729729729+00:00,1.4571626060338527,S05
2022-03-02 13:51:42.702702702+00:00,1.468315385206247,S05
2022-03-02 13:54:35.675675675+00:00,1.4793940406674497,S05
2022-03-02 13:57:28.648648648+00:00,1.4903968189173966,S05
2022-03-02 14:00:21.621621621+00:00,1.5013219784656682,S05
2022-03-02 14:03:14.594594594+00:00,1.512167790107124,S05
2022-03-02 14:06:07.567567567+00:00,1.522932537195599,S05
2022-03-02 14:09:00.540540540+00:00,1.5336145159156116,S05
2022-03-02 14:11:53.513513513+00:00,1.5442120355520343,S05
2022-03-02 14:14:46.486486486+00:00,1.5547234187577004,S05
2022-03-02 14:17:39.459459459+00:00,1.565147001818887,S05
2022-03-02 14:20:32.432432432+00:00,1.575481134918644,S05
2022-03-02 14:23:25.405405405+00:00,1.585724182397923,S05
2022-03-02 14:26:18.378378378+00:00,1.5958745230144653,S05
2022-03-02 14:29:11.351351351+00:00,1.6059305501994061,S05
2022-03-02 14:32:04.324324324+00:00,1.6158906723115614,S05
2022-03-02 14:34:57.297297297+00:00,1.6257533128893444,S05
2022-03-02 14:37:50.270270270+00:00,1.6355169109002872,S05
2022-03-02 14:40:43.243243243+00:00,1.645179920988114,S05
2022-03-02 14:43:36.216216216+00:00,1.6547408137173396,S05
2022-03-02 14:46:29.189189189+00:00,1.6641980758153405,S05
2022-03-02 14:49:22.162162162+00:00,1.6735502104118727,S05
2022-03-02 14:52:15.135135135+00:00,1.6827957372759956,S05
2022-03-02 14:55:08.108108108+00:00,1.691933193050354,S05
2022-03-02 14:58:01.081081081+00:00,1.700961131482798,S05
2022-03-02 15:00:54.054054054+00:00,1.7098781236552902,S05
2022-03-02 15:03:47.027027027+00:00,1.7186827582100719,S05
2022-03-02 15:06:40+00:00,1.7273736415730485,S05
2022-03-02 15:09:32.972972972+00:00,1.7359001607414242,S05
2022-03-02 15:12:25.945945945+00:00,1.744360110416904,S05
2022-03-02 15:15:18.918918918+00:00,1.7527022447576972,S05
2022-03-02 15:18:11.891891891+00:00,1.7609252433930105,S05
2022-03-02 15:21:04.864864864+00:00,1.7690278048085326,S05
2022-03-02 15:23:57.837837837+00:00,1.777008646552435,S05
2022-03-02 15:26:50.810810810+00:00,1.7848665054383541,S05
2022-03-02 15:29:43.783783783+00:00,1.7926001377453247,S05
2022-03-02 15:32:36.756756756+00:00,1.8002083194146343,S05
2022-03-02 15:35:29.729729729+00:00,1.8076898462435635,S05
2022-03-02 15:38:22.702702702+00:00,1.8150435340759812,S05
2022-03-02 15:41:15.675675675+00:00,1.822268218989775,S05
2022-03-02 15:44:08.648648648+00:00,1.8293627574810687,S05
2022-03-02 15:47:01.621621621+00:00,1.8363260266452155,S05
2022-03-02 15:49:54.594594594+00:00,1.8431569243545285,S05
2022-03-02 15:52:47.567567567+00:00,1.8498543694327207,S05
2022-03-02 15:55:40.540540540+00:00,1.856417301826033,S05
2022-03-02 15:58:33.513513513+00:00,1.8628446827710157,S05
2022-03-02 16:01:26.486486486+00:00,1.8691354949589398,S05
2022-03-02 16:04:19.459459459+00:00,1.875288742696817,S05
2022-03-02 16:07:12.432432432+00:00,1.8813034520649923,S05
2022-03-02 16:10:05.405405405+00:00,1.887178671071295,S05
2022-03-02 16:12:58.378378378+00:00,1.8929134698017167,S05
2022-03-02 16:15:51.351351351+00:00,1.8985069405675978,S05
2022-03-02 16:18:44.324324324+00:00,1.9039581980492897,S05
2022-03-02 16:21:37.297297297+00:00,1.9092663794362863,S05
2022-03-02 16:24:30.270270270+00:00,1.9144306445637818,S05
2022-03-02 16:27:23.243243243+00:00,1.9194501760456548,S05
2022-03-02 16:30:16.216216216+00:00,1.9243241794038377,S05
2022-03-02 16:33:09.189189189+00:00,1.9290518831940675,S05
2022-03-02 16:36:02.162162162+00:00,1.933632539127987,S05
2022-03-02 16:38:55.135135135+00:00,1.9380654221915814,S05
2022-03-02 16:41:48.108108108+00:00,1.942349830759932,S05
2022-03-02 16:44:41.081081081+00:00,1.9464850867082686,S05
2022-03-02 16:47:34.054054054+00:00,1.9504705355192993,S05
2022-03-02 16:50:27.027027027+00:00,1.9543055463868058,S05
2022-03-02 16:53:20+00:00,1.957989512315489,S05
2022-03-02 16:56:12.972972972+00:00,1.961501868856515,S05
2022-03-02 16:59:05.945945945+00:00,1.964882900896768,S05
2022-03-02 17:01:58.918918918+00:00,1.968111213842712,S05
2022-03-02 17:04:51.891891891+00:00,1.9711862967255769,S05
2022-03-02 17:07:44.864864864+00:00,1.9741076628294385,S05
2022-03-02 17:10:37.837837837+00:00,1.976874849768255,S05
2022-03-02 17:13:30.810810810+00:00,1.9794874195590513,S05
2022-03-02 17:16:23.783783783+00:00,1.9819449586912432,S05
2022-03-02 17:19:16.756756756+00:00,1.9842470781920862,S05
2022-03-02 17:22:09.729729729+00:00,1.98639341368824,S05
2022-03-02 17:25:02.702702702+00:00,1.9883836254634417,S05
2022-03-02 17:27:55.675675675+00:00,1.9902173985122755,S05
2022-03-02 17:30:48.648648648+00:00,1.9918944425900296,S05
2022-03-02 17:33:41.621621621+00:00,1.9934144922586365,S05
2022-03-02 17:36:34.594594594+00:00,1.9947773069286858,S05
2022-03-02 17:39:27.567567567+00:00,1.9959826708975026,S05
2022-03-02 17:42:20.540540540+00:00,1.99703039338329,S05
2022-03-02 17:45:13.513513513+00:00,1.9979203085553252,S05
2022-03-02 17:48:06.486486486+00:00,1.998652275560206,S05
2022-03-02 17:50:59.459459459+00:00,1.9992261785441459,S05
2022-03-02 17:53:52.432432432+00:00,1.9996419266713095,S05
2022-03-02 17:56:45.405405405+00:00,1.9998994541381914,S05
2022-03-02 17:59:38.378378378+00:00,1.9999987201840301,S05
2022-03-02 18:02:31.351351351+00:00,1.9999397090972608,S05
2022-03-02 18:05:24.324324324+00:00,1.9997224302180006,S05
2022-03-02 18:08:17.297297297+00:00,1.9993469179365717,S05
2022-03-02 18:11:10.270270270+00:00,1.9988132316880576,S05
2022-03-02 18:14:03.243243243+00:00,1.9981214559428953,S05
2022-03-02 18:16:56.216216216+00:00,1.9972717001935059,S05
2022-03-02 18:19:49.189189189+00:00,1.9962640989369658,S05
2022-03-02 18:22:42.162162162+00:00,1.9950988116537158,S05
2022-03-02 18:25:35.135135135+00:00,1.9937760227823227,S05
2022-03-02 18:28:28.108108108+00:00,1.992295941690284,S05
2022-03-02 18:31:21.081081081+00:00,1.99065880264089,S05
2022-03-02 18:34:14.054054054+00:00,1.9888648647561475,S05
2022-03-02 18:37:07.027027027+00:00,1.986914411975764,S05
2022-03-02 18:40:00+00:00,1.9848077530122081,S05
2022-03-02 18:42:52.972972972+00:00,1.9825587467428611,S05
2022-03-02 18:45:45.945945945+00:00,1.9801415982456803,S05
2022-03-02 18:48:38.918918918+00:00,1.9775693155482357,S05
2022-03-02 18:51:31.891891891+00:00,1.974842305784578,S05
2022-03-02 18:54:24.864864864+00:00,1.9719610005785464,S05
2022-03-02 18:57:17.837837837+00:00,1.9689258559754497,S05
2022-03-02 19:00:10.810810810+00:00,1.9657373523698878,S05
2022-03-02 19:03:03.783783783+00:00,1.962395994429715,S05
2022-03-02 19:05:56.756756756+00:00,1.9589023110161616,S05
2022-03-02 19:08:49.729729729+00:00,1.9552568551001281,S05
2022-03-02 19:11:42.702702702+00:00,1.9514602036746627,S05
2022-03-02 19:14:35.675675675+00:00,1.9475129576636352,S05
2022-03-02 19:17:28.648648648+00:00,1.9434157418266258,S05
2022-03-02 19:20:21.621621621+00:00,1.9391692046600397,S05
2022-03-02 19:23:14.594594594+00:00,1.9347740182944615,S05
2022-03-02 19:26:07.567567567+00:00,1.930230878388278,S05
2022-03-02 19:29:00.540540540+00:00,1.9255405040175664,S05
2022-03-02 19:31:53.513513513+00:00,1.9207036375622835,S05
2022-03-02 19:34:46.486486486+00:00,1.9157210445887618,S05
2022-03-02 19:37:39.459459459+00:00,1.9105935137285397,S05
2022-03-02 19:40:32.432432432+00:00,1.9053218565535381,S05
2022-03-02 19:43:25.405405405+00:00,1.899906907447607,S05
2022-03-02 19:46:18.378378378+00:00,1.8943495234744594,S05
2022-03-02 19:49:11.351351351+00:00,1.888650584242022,S05
2022-03-02 19:52:04.324324324+00:00,1.8828109917632103,S05
2022-03-02 19:54:57.297297297+00:00,1.8768316703131602,S05
2022-03-02 19:57:50.270270270+00:00,1.870713566282936,S05
2022-03-02 20:00:43.243243243+00:00,1.8644576480297408,S05
2022-03-02 20:03:36.216216216+00:00,1.8580649057236442,S05
2022-03-02 20:06:29.189189189+00:00,1.8515363511908642,S05
2022-03-02 20:09:22.162162162+00:00,1.8448730177536137,S05
2022-03-02 20:12:15.135135135+00:00,1.8380759600665524,S05
2022-03-02 20:15:08.108108108+00:00,1.831146253949858,S05
2022-03-02 20:18:01.081081081+00:00,1.8240849962189485,S05
2022-03-02 20:20:54.054054054+00:00,1.8168933045108813,S05
2022-03-02 20:23:47.027027027+00:00,1.8095723171074534,S05
2022-03-02 20:26:40+00:00,1.8021231927550436,S05
2022-03-02 20:29:32.972972972+00:00,1.7945912653928566,S05
2022-03-02 20:32:25.945945945+00:00,1.7868901477654249,S05
2022-03-02 20:35:18.918918918+00:00,1.7790644832623301,S05
2022-03-02 20:38:11.891891891+00:00,1.7711155105088947,S05
2022-03-02 20:41:04.864864864+00:00,1.7630444876473452,S05
2022-03-02 20:43:57.837837837+00:00,1.7548526921376721,S05
2022-03-02 20:46:50.810810810+00:00,1.7465414205554375,S05
2022-03-02 20:49:43.783783783+00:00,1.7381119883865606,S05
2022-03-02 20:52:36.756756756+00:00,1.729565729819102,S05
2022-03-02 20:55:29.729729729+00:00,1.7209039975320934,S05
2022-03-02 20:58:22.702702702+00:00,1.7121281624814393,S05
2022-03-02 21:01:15.675675675+00:00,1.7032396136829249,S05
2022-03-02 21:04:08.648648648+00:00,1.6942397579923676,S05
2022-03-02 21:07:01.621621621+00:00,1.6851300198829433,S05
2022-03-02 21:09:54.594594594+00:00,1.6759118412197251,S05
2022-03-02 21:12:47.567567567+00:00,1.6665866810314651,S05
2022-03-02 21:15:40.540540540+00:00,1.657156015279669,S05
2022-03-02 21:18:33.513513513+00:00,1.6476213366249817,S05
2022-03-02 21:21:26.486486486+00:00,1.6379841541909306,S05
2022-03-02 21:24:19.459459459+00:00,1.6282459933250713,S05
2022-03-02 21:27:12.432432432+00:00,1.6184083953575543,S05
2022-03-02 21:30:05.405405405+00:00,1.608472917357171,S05
2022-03-02 21:32:58.378378378+00:00,1.5984411318849023,S05
2022-03-02 21:35:51.351351351+00:00,1.5883146267450217,S05
2022-03-02 21:38:44.324324324+00:00,1.5780950047337754,S05
2022-03-02 21:41:37.297297297+00:00,1.5677838833857018,S05
2022-03-02 21:44:30.270270270+00:00,1.5573828947176112,S05
2022-03-02 21:47:23.243243243+00:00,1.5468936849702732,S05
2022-03-02 21:50:16.216216216+00:00,1.5363179143478547,S05
2022-03-02 21:53:09.189189189+00:00,1.5256572567551472,S05
2022-03-02 21:56:02.162162162+00:00,1.514913399532626,S05
2022-03-02 21:58:55.135135135+00:00,1.5040880431893802,S05
2022-03-02 22:01:48.108108108+00:00,1.4931829011339666,S05
2022-03-02 22:04:41.081081081+00:00,1.482199699403207,S05
2022-03-02 22:07:34.054054054+00:00,1.471140176389004,S05
2022-03-02 22:10:27.027027027+00:00,1.4600060825631889,S05
2022-03-02 22:13:20+00:00,1.4487991802004627,S05
2022-03-02 22:16:12.972972972+00:00,1.4375866341990189,S05
2022-03-02 22:19:05.945945945+00:00,1.426239842538513,S05
2022-03-02 22:21:58.918918918+00:00,1.4148255867715844,S05
2022-03-02 22:24:51.891891891+00:00,1.4033456735162209,S05
2022-03-02 22:27:44.864864864+00:00,1.3918019197824993,S05
2022-03-02 22:30:37.837837837+00:00,1.3801961526849977,S05
2022-03-02 22:33:30.810810810+00:00,1.3685302091536051,S05
2022-03-02 22:36:23.783783783+00:00,1.356805935642777,S05
2022-03-02 22:39:16.756756756+00:00,1.345025187839282,S05
2022-03-02 22:42:09.729729729+00:00,1.3331898303684866,S05
2022-03-02 22:45:02.702702702+00:00,1.3213017364992345,S05
2022-03-02 22:47:55.675675675+00:00,1.3093627878473404,S05
2022-03-02 22:50:48.648648648+00:00,1.2973748740777868,S05
2022-03-02 22:53:41.621621621+00:00,1.2853398926056148,S05
2022-03-02 22:56:34.594594594+00:00,1.2732597482956223,S05
2022-03-02 22:59:27.567567567+00:00,1.2611363531608586,S05
2022-03-02 23:02:20.540540540+00:00,1.2489716260600001,S05
2022-03-02 23:05:13.513513513+00:00,1.2367674923936358,S05
2022-03-02 23:08:06.486486486+00:00,1.224525883799519,S05
2022-03-02 23:10:59.459459459+00:00,1.2122487378468356,S05
2022-03-02 23:13:52.432432432+00:00,1.1999379977295344,S05
2022-03-02 23:16:45.405405405+00:00,1.1875956119587503,S05
2022-03-02 23:19:38.378378378+00:00,1.1752235340544153,S05
2022-03-02 23:22:31.351351351+00:00,1.1628237222360505,S05
2022-03-02 23:25:24.324324324+00:00,1.1503981391128266,S05
2022-03-02 23:28:17.297297297+00:00,1.1379487513729303,S05
2022-03-02 23:31:10.270270270+00:00,1.1254775294722759,S05
2022-03-02 23:34:03.243243243+00:00,1.112986447322631,S05
2022-03-02 23:36:56.216216216+00:00,1.1004774819791936,S05
2022-03-02 23:39:49.189189189+00:00,1.0879526133276645,S05
2022-03-02 23:42:42.162162162+00:00,1.075413823770875,S05
2022-03-02 23:45:35.135135135+00:00,1.062863097915024,S05
2022-03-02 23:48:28.108108108+00:00,1.0503024222555544,S05
2022-03-02 23:51:21.081081081+00:00,1.0377337848627377,S05
2022-03-02 23:54:14.054054054+00:00,1.0251591750670075,S05
2022-03-02 23:57:07.027027027+00:00,1.0125805831440915,S05
2022-03-03 00:00:00+00:00,0.9999999999999999,S05
2022-03-01 00:00:00+00:00,1.707106781186547,S06
2022-03-01 00:02:52.972972972+00:00,1.6982070693081432,S06
2022-03-01 00:05:45.945945945+00:00,1.689145426688992,S06
2022-03-01 00:08:38.918918918+00:00,1.679974707968157,S06
2022-03-01 00:11:31.891891891+00:00,1.6706963646625592,S06
2022-03-01 00:14:24.864864864+00:00,1.6613118653236514,S06
2022-03-01 00:17:17.837837837+00:00,1.6518226953049815,S06
2022-03-01 00:20:10.810810810+00:00,1.6422303565270928,S06
2022-03-01 00:23:03.783783783+00:00,1.6325363672398043,S06
2022-03-01 00:25:56.756756756+00:00,1.6227422617819092,S06
2022-03-01 00:28:49.729729729+00:00,1.6128495903383189,S06
2022-03-01 00:31:42.702702702+00:00,1.602859918694707,S06
2022-03-01 00:34:35.675675675+00:00,1.5927748279896807,S06
2022-03-01 00:37:28.648648648+00:00,1.5825959144645225,S06
2022-03-01 00:40:21.621621621+00:00,1.5723247892105394,S06
2022-03-01 00:43:14.594594594+00:00,1.5619630779140654,S06
2022-03-01 00:46:07.567567567+00:00,1.5515124205991535,S06
2022-03-01 00:49:00.540540540+00:00,1.5409744713679938,S06
2022-03-01 00:51:53.513513513+00:00,1.5303508981391083,S06
2022-03-01 00:54:46.486486486+00:00,1.5196433823833584,S06
2022-03-01 00:57:39.459459459+00:00,1.5088536188578043,S06
2022-03-01 01:00:32.432432432+00:00,1.497983315337463,S06
2022-03-01 01:03:25.405405405+00:00,1.4870341923450097,S06
2022-03-01 01:06:18.378378378+00:00,1.476007982878453,S06
2022-03-01 01:09:11.351351351+00:00,1.4649064321368446,S06
2022-03-01 01:12:04.324324324+00:00,1.4537312972440526,S06
2022-03-01 01:14:57.297297297+00:00,1.4424843469706472,S06
2022-03-01 01:17:50.270270270+00:00,1.4311673614539473,S06
2022-03-01 01:20:43.243243243+00:00,1.419782131916263,S06
2022-03-01 01:23:36.216216216+00:00,1.4083304603813849,S06
2022-03-01 01:26:29.189189189+00:00,1.3968141593893666,S06
2022-03-01 01:29:22.162162162+00:00,1.3852350517096415,S06
2022-03-01 01:32:15.135135135+00:00,1.3735949700525163,S06
2022-03-01 01:35:08.108108108+00:00,1.3618957567790961,S06
2022-03-01 01:38:01.081081081+00:00,1.3501392636096823,S06
2022-03-01 01:40:54.054054054+00:00,1.338327351330685,S06
2022-03-01 01:43:47.027027027+00:00,1.326461889500102,S06
2022-03-01 01:46:40+00:00,1.314544756151613,S06
2022-03-01 01:49:32.972972972+00:00,1.3026471498797476,S06
2022-03-01 01:52:25.945945945+00:00,1.290632611382251,S06
2022-03-01 01:55:18.918918918+00:00,1.2785720723295109,S06
2022-03-01 01:58:11.891891891+00:00,1.2664674416315085,S06
2022-03-01 02:01:04.864864864+00:00,1.2543206351769336,S06
2022-03-01 02:03:57.837837837+00:00,1.242133575529943,S06
2022-03-01 02:06:50.810810810+00:00,1.2299081916258618,S06
2022-03-01 02:09:43.783783783+00:00,1.217646418465875,S06
2022-03-01 02:12:36.756756756+00:00,1.2053501968107634,S06
2022-03-01 02:15:29.729729729+00:00,1.1930214728737234,S06
2022-03-01 02:18:22.702702702+00:00,1.180662198012325,S06
2022-03-01 02:21:15.675675675+00:00,1.1682743284196588,S06
2022-03-01 02:24:08.648648648+00:00,1.1558598248147127,S06
2022-03-01 02:27:01.621621621+00:00,1.1434206521320331,S06
2022-03-01 02:29:54.594594594+00:00,1.130958779210726,S06
2022-03-01 02:32:47.567567567+00:00,1.1184761784828277,S06
2022-03-01 02:35:40.540540540+00:00,1.1059748256611166,S06
2022-03-01 02:38:33.513513513+00:00,1.0934566994264054,S06
2022-03-01 02:41:26.486486486+00:00,1.0809237811143546,S06
2022-03-01 02:44:19.459459459+00:00,1.0683780544018762,S06
2022-03-01 02:47:12.432432432+00:00,1.0558215049931634,S06
2022-03-01 02:50:05.405405405+00:00,1.0432561203053947,S06
2022-03-01 02:52:58.378378378+00:00,1.0306838891541739,S06
2022-03-01 02:55:51.351351351+00:00,1.0181068014387453,S06
2022-03-01 02:58:44.324324324+00:00,1.005526847827036,S06
2022-03-01 03:01:37.297297297+00:00,0.9929460194405809,S06
2022-03-01 03:04:30.270270270+00:00,0.9803663075393715,S06
2022-03-01 03:07:23.243243243+00:00,0.9677897032066839,S06
2022-03-01 03:10:16.216216216+00:00,0.9552181970339383,S06
2022-03-01 03:13:09.189189189+00:00,0.9426537788056301,S06
2022-03-01 03:16:02.162162162+00:00,0.9300984371843948,S06
2022-03-01 03:18:55.135135135+00:00,0.917554159396247,S06
2022-03-01 03:21:48.108108108+00:00,0.9050229309160456,S06
2022-03-01 03:24:41.081081081+00:00,0.8925067351532419,S06
2022-03-01 03:27:34.054054054+00:00,0.8800075531379469,S06
2022-03-01 03:30:27.027027027+00:00,0.8675273632073822,S06
2022-03-01 03:33:20+00:00,0.855068140692753,S06
2022-03-01 03:36:12.972972972+00:00,0.8427036739586449,S06
2022-03-01 03:39:05.945945945+00:00,0.8302921490582268,S06
2022-03-01 03:41:58.918918918+00:00,0.8179074850642134,S06
2022-03-01 03:44:51.891891891+00:00,0.8055516421882193,S06
2022-03-01 03:47:44.864864864+00:00,0.793226576080129,S06
2022-03-01 03:50:37.837837837+00:00,0.7809342375185616,S06
2022-03-01 03:53:30.810810810+00:00,0.7686765721021072,S06
2022-03-01 03:56:23.783783783+00:00,0.7564555199413838,S06
2022-03-01 03:59:16.756756756+00:00,0.7442730153519609,S06
2022-03-01 04:02:09.729729729+00:00,0.7321309865481997,S06
2022-03-01 04:05:02.702702702+00:00,0.7200313553380634,S06
2022-03-01 04:07:55.675675675+00:00,0.7079760368189374,S06
2022-03-01 04:10:48.648648648+00:00,0.6959669390745093,S06
2022-03-01 04:13:41.621621621+00:00,0.6840059628727697,S06
2022-03-01 04:16:34.594594594+00:00,0.6720950013651585,S06
2022-03-01 04:19:27.567567567+00:00,0.6602359397869202,S06
2022-03-01 04:22:20.540540540+00:00,0.6484306551587211,S06
2022-03-01 04:25:13.513513513+00:00,0.6366810159895524,S06
2022-03-01 04:28:06.486486486+00:00,0.6249888819809901,S06
2022-03-01 04:30:59.459459459+00:00,0.6133561037328495,S06
2022-03-01 04:33:52.432432432+00:00,0.6017845224502714,S06
2022-03-01 04:36:45.405405405+00:00,0.5902759696523044,S06
2022-03-01 04:39:38.378378378+00:00,0.5788322668820177,S06
2022-03-01 04:42:31.351351351+00:00,0.5674552254181906,S06
2022-03-01 04:45:24.324324324+00:00,0.5561466459886275,S06
2022-03-01 04:48:17.297297297+00:00,0.5449083184851458,S06
2022-03-01 04:51:10.270270270+00:00,0.5337420216802735,S06
2022-03-01 04:54:03.243243243+00:00,0.5226495229457135,S06
2022-03-01 04:56:56.216216216+00:00,0.5116325779726061,S06
2022-03-01 04:59:49.189189189+00:00,0.5006929304936427,S06
2022-03-01 05:02:42.162162162+00:00,0.48983231200707467,S06
2022-03-01 05:05:35.135135135+00:00,0.4790524415026538,S06
2022-03-01 05:08:28.108108108+00:00,0.4683550251895572,S06
2022-03-01 05:11:21.081081081+00:00,0.45774175622633273,S06
2022-03-01 05:14:14.054054054+00:00,0.4472143144529086,S06
2022-03-01 05:17:07.027027027+00:00,0.4367743661247152,S06
2022-03-01 05:20:00+00:00,0.42642356364895406,S06
2022-03-01 05:22:52.972972972+00:00,0.41622258781323607,S06
2022-03-01 05:25:45.945945945+00:00,0.40605443877633085,S06
2022-03-01 05:28:38.918918918+00:00,0.3959802978600946,S06
2022-03-01 05:31:31.891891891+00:00,0.386001759572706,S06
2022-03-01 05:34:24.864864864+00:00,0.37612040329061347,S06
2022-03-01 05:37:17.837837837+00:00,0.3663377930085576,S06
2022-03-01 05:40:10.810810810+00:00,0.3566554770920253,S06
2022-03-01 05:43:03.783783783+00:00,0.3470749880321773,S06
2022-03-01 05:45:56.756756756+00:00,0.3375978422032927,S06
2022-03-01 05:48:49.729729729+00:00,0.3282255396227568,S06
2022-03-01 05:51:42.702702702+00:00,0.3189595637136481,S06
2022-03-01 05:54:35.675675675+00:00,0.3098013810699406,S06
2022-03-01 05:57:28.648648648+00:00,0.3007524412243774,S06
2022-03-01 06:00:21.621621621+00:00,0.29181417641904495,S06
2022-03-01 06:03:14.594594594+00:00,0.28298800137867697,S06
2022-03-01 06:06:07.567567567+00:00,0.2742753130867379,S06
2022-03-01 06:09:00.540540540+00:00,0.26567749056431433,S06
2022-03-01 06:11:53.513513513+00:00,0.25719589465184245,S06
2022-03-01 06:14:46.486486486+00:00,0.2488318677937208,S06
2022-03-01 06:17:39.459459459+00:00,0.2405867338258334,S06
2022-03-01 06:20:32.432432432+00:00,0.23246179776601128,S06
2022-03-01 06:23:25.405405405+00:00,0.2244583456074828,S06
2022-03-01 06:26:18.378378378+00:00,0.21657764411532898,S06
2022-03-01 06:29:11.351351351+00:00,0.20882094062597978,S06
2022-03-01 06:32:04.324324324+00:00,0.2011894628497939,S06
2022-03-01 06:34:57.297297297+00:00,0.19368441867673725,S06
2022-03-01 06:37:50.270270270+00:00,0.18630699598520173,S06
2022-03-01 06:40:43.243243243+00:00,0.17905836245399132,S06
2022-03-01 06:43:36.216216216+00:00,0.1719396653775055,S06
2022-03-01 06:46:29.189189189+00:00,0.16495203148414672,S06
2022-03-01 06:49:22.162162162+00:00,0.15809656675798756,S06
2022-03-01 06:52:15.135135135+00:00,0.15137435626371554,S06
2022-03-01 06:55:08.108108108+00:00,0.14478646397489447,S06
2022-03-01 06:58:01.081081081+00:00,0.13833393260556048,S06
2022-03-01 07:00:54.054054054+00:00,0.13201778344518367,S06
2022-03-01 07:03:47.027027027+00:00,0.12583901619702142,S06
2022-03-01 07:06:40+00:00,0.11979860881988869,S06
2022-03-01 07:09:32.972972972+00:00,0.11393122561410118,S06
2022-03-01 07:12:25.945945945+00:00,0.10816957077241651,S06
2022-03-01 07:15:18.918918918+00:00,0.1025490724744974,S06
2022-03-01 07:18:11.891891891+00:00,0.09707062031783631,S06
2022-03-01 07:21:04.864864864+00:00,0.09173508141724185,S06
